,year,month,Station_Number,Oxygen,Lat,Lng,Station_Name
771,1997,5,21.0,8.0,37.788333,-122.358333,Bay Bridge
772,1997,5,22.0,7.5,37.765,-122.358333,Potrero Point
773,1997,5,24.0,7.7,37.698333,-122.338333,Candlestick Point
774,1997,5,25.0,7.1,37.67,-122.325,Oyster Point
775,1997,5,27.0,7.0,37.618333,-122.291667,San Francisco Airport
776,1997,5,29.0,6.9,37.58,-122.245,S. of San Mateo Bridge
777,1997,5,30.0,6.7,37.555,-122.19,Redwood Creek
778,1997,5,32.0,6.4,37.518333,-122.133333,Ravenswood Point
779,1997,5,34.0,6.4,37.495,-122.098333,Newark Slough
780,1997,5,36.0,6.2,37.471667,-122.066667,Calaveras Point
781,1997,5,649.0,8.9,38.06,-121.8,Sacramento River
782,1997,5,657.0,8.7,38.151667,-121.688333,Rio Vista
783,1997,6,2.0,8.5,38.063333,-121.851667,Chain Island
784,1997,6,3.0,8.6,38.051667,-121.88,Pittsburg
785,1997,6,4.0,8.6,38.048333,-121.935,Simmons Point
786,1997,6,5.0,8.5,38.06,-121.98,Middle Ground
787,1997,6,6.0,8.5,38.065,-122.035,Roe Island
788,1997,6,7.0,8.2,38.048333,-122.096667,Avon Pier
789,1997,6,8.0,8.3,38.03,-122.151667,Martinez
790,1997,6,9.0,8.0,38.056667,-122.185,Benicia
791,1997,6,10.0,8.0,38.06,-122.208333,Crockett
792,1997,6,11.0,7.5,38.06,-122.266667,Mare Island
793,1997,6,12.0,7.5,38.051667,-122.311667,Pinole Shoal
794,1997,6,13.0,7.5,38.028333,-122.37,N. of Pinole Point
795,1997,6,14.0,7.3,38.006667,-122.405,"""Echo"" Buoy"
796,1997,6,15.0,7.5,37.973333,-122.436667,Point San Pablo
797,1997,6,16.0,7.4,37.916667,-122.446667,"""Charlie"" Buoy"
798,1997,6,17.0,7.0,37.878333,-122.421667,Raccoon Strait
799,1997,6,18.0,6.8,37.846667,-122.421667,Point Blunt
800,1997,6,20.0,6.6,37.82,-122.393333,Blossom Rock
801,1997,6,21.0,6.6,37.788333,-122.358333,Bay Bridge
802,1997,6,22.0,6.6,37.765,-122.358333,Potrero Point
803,1997,6,24.0,6.8,37.698333,-122.338333,Candlestick Point
804,1997,6,25.0,6.9,37.67,-122.325,Oyster Point
805,1997,6,27.0,7.0,37.618333,-122.291667,San Francisco Airport
806,1997,6,29.0,6.6,37.58,-122.245,S. of San Mateo Bridge
807,1997,6,30.0,6.6,37.555,-122.19,Redwood Creek
808,1997,6,32.0,6.6,37.518333,-122.133333,Ravenswood Point
809,1997,6,34.0,6.6,37.495,-122.098333,Newark Slough
810,1997,6,36.0,6.8,37.471667,-122.066667,Calaveras Point
811,1997,6,649.0,8.1,38.06,-121.8,Sacramento River
812,1997,6,657.0,8.3,38.151667,-121.688333,Rio Vista
813,1997,7,2.0,8.5,38.063333,-121.851667,Chain Island
814,1997,7,3.0,8.5,38.051667,-121.88,Pittsburg
815,1997,7,4.0,8.4,38.048333,-121.935,Simmons Point
816,1997,7,5.0,8.4,38.06,-121.98,Middle Ground
817,1997,7,6.0,8.3,38.065,-122.035,Roe Island
818,1997,7,7.0,8.0,38.048333,-122.096667,Avon Pier
819,1997,7,8.0,8.3,38.03,-122.151667,Martinez
820,1997,7,9.0,7.9,38.056667,-122.185,Benicia
821,1997,7,10.0,7.9,38.06,-122.208333,Crockett
822,1997,7,11.0,7.8,38.06,-122.266667,Mare Island
823,1997,7,12.0,8.4,38.051667,-122.311667,Pinole Shoal
824,1997,7,13.0,7.8,38.028333,-122.37,N. of Pinole Point
825,1997,7,14.0,7.5,38.006667,-122.405,"""Echo"" Buoy"
826,1997,7,15.0,7.9,37.973333,-122.436667,Point San Pablo
827,1997,7,16.0,7.5,37.916667,-122.446667,"""Charlie"" Buoy"
828,1997,7,17.0,7.6,37.878333,-122.421667,Raccoon Strait
